franchisee_name,name_variants,first_name,total_units,brands_operated,brand_count,is_multi_brand,primary_state,all_states,tier,instantly_sequence,messaging_note,apollo_search_hint,apollo_company,apollo_email,apollo_linkedin,apollo_title,restaurant_phone,sample_address
"Hall, John E.",,"Hall,",22,Domino's,1,No,OK,OK,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Hall, John E. Domino's franchisee OK",,,,,(405) 757-0022,6801 N Coltrane
"Rmls Hop Okc, Llc",,Rmls,22,IHOP,1,No,OK,KS | OK,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Rmls Hop Okc, Llc IHOP franchisee OK",,,,,(785) 271-1100,1731 SW Wanamaker Rd
"Jthree, Inc.",,"Jthree,",22,Jimmy John's,1,No,IL,AR | IL | MO,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Jthree, Inc. Jimmy John's franchisee IL",,,,,479-250-9999,500 SE Walton Blvd
"Argonaut California Ventures, Inc.",,Argonaut,22,KFC,1,No,CA,CA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Argonaut California Ventures, Inc. KFC franchisee CA",,,,,541/273-4639,1395 Atwater Boulevard
"Mckenzie Foods, Inc.",,Mckenzie,22,KFC,1,No,IN,IN,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Mckenzie Foods, Inc. KFC franchisee IN",,,,,317/574-7616,6620 South Scatterfield Road
"Sc Food Group, Llc",,Sc,22,KFC,1,No,OK,KS | NV | OK,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Sc Food Group, Llc KFC franchisee OK",,,,,203/526-6886,215 W 11th Street
Qsr Nyc Llc,Qsr Ny Llc / Qsr Nyc Llc,Qsr,22,KFC,1,No,NY,NY,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Qsr Nyc Llc KFC franchisee NY,,,,,919/225-5363,108-30 Flatlands Ave
"Kendall House, Inc.",,Kendall,22,KFC,1,No,OH,OH,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Kendall House, Inc. KFC franchisee OH",,,,,330/837-5041,1546 W Market St
Nicholas J Valluzzo,,Nicholas,22,McDonald's,1,No,AL,AL | LA | MS,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Nicholas J Valluzzo McDonald's franchisee AL,,,,,205-956-9666,1569 MONTCLAIR RD
Paul Dias,,Paul,22,McDonald's,1,No,AZ,AZ,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Paul Dias McDonald's franchisee AZ,,,,,520-625-5305,170 W CONTINENTAL RD
Michele K Heisner,,Michele,22,McDonald's,1,No,FL,FL,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Michele K Heisner McDonald's franchisee FL,,,,,561-814-9604,1701 S CONGRESS AVE
John B Ritchey,,John,22,McDonald's,1,No,GA,GA | SC,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",John B Ritchey McDonald's franchisee GA,,,,,706-722-2747,1464 WALTON WAY
James Estel Williams,,James,22,McDonald's,1,No,MO,IL | MO,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",James Estel Williams McDonald's franchisee MO,,,,,618-235-6226,125 S BELT EAST
Richard Doane,,Richard,22,McDonald's,1,No,PA,NJ | PA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Richard Doane McDonald's franchisee PA,,,,,856-767-0311,230 WHITE HORSE PIKE
Christopher Cottrell,,Christopher,22,McDonald's,1,No,NJ,NJ | PA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Christopher Cottrell McDonald's franchisee NJ,,,,,856-451-9165,1056 N PEARL ST
Katie Hunt-Rotolo,,Katie,22,McDonald's,1,No,NY,NY,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Katie Hunt-Rotolo McDonald's franchisee NY,,,,,631-273-1077,762 SUFFOLK AVE
Paul Goodman,,Paul,22,McDonald's,1,No,NY,NY,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Paul Goodman McDonald's franchisee NY,,,,,718-693-5353,943 FLATBUSH AVE
Steve Mckinney,,Steve,22,McDonald's,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Steve Mckinney McDonald's franchisee TX,,,,,281-585-8848,1103 FM 1462
Pzh Foods Llc,,Pzh,22,Pizza Hut,1,No,GA,GA | SC | WI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Pzh Foods Llc Pizza Hut franchisee GA,,,,,762/354-2848,702A West 4th Street
"Sds Restaurant Group, Llc",,Sds,22,Pizza Hut,1,No,NC,NC | SC,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Sds Restaurant Group, Llc Pizza Hut franchisee NC",,,,,910/325-7448,1450 W Corbet St Unit 101
"Mabo Investments, Llc",,Mabo,22,Popeyes,1,No,AL,AL | LA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Mabo Investments, Llc Popeyes franchisee AL",,,,,(251) 651-6519,201 McMeans Ave
Credit To Ctc Al Llc,,Credit,22,Zaxby's,1,No,AL,AL,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Credit To Ctc Al Llc Zaxby's franchisee AL,,,,,(256) 640-8406,1300 N. Brindlee Mountain Pkwy.
"Delaware Valley Rose, L.P.",,Delaware,21,Applebee's,1,No,PA,DE | PA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Delaware Valley Rose, L.P. Applebee's franchisee PA",,,,,(302) 628-0756,22873 Sussex Highway
"Miller Apple, L.P.",,Miller,21,Applebee's,1,No,MI,MI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Miller Apple, L.P. Applebee's franchisee MI",,,,,(810) 653-3900,10040 Lapeer Road
"Apple Food Service Of Long Island, Llc","Apple Food Service Of Deer Park Llc / Apple Food Service Of Long Island, Llc / Apple Food Service Of New York, Llc / Apple Food Service Of Suffolk, Llc / Apple Food Service Of Woodmere, Llc",Apple,21,Applebee's,1,No,NY,NY,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Apple Food Service Of Long Island, Llc Applebee's franchisee NY",,,,,(631) 226-2200,600-A N. Wellwood Ave.
Doherty Apple Bronx Terminal Market Llc,"Doherty Apple Bed Stuy Llc / Doherty Apple Broadway Llc / Doherty Apple Bronx Terminal Market Llc / Doherty Apple Cortlandt Llc / Doherty Apple Executive Blvd. Llc / Doherty Apple Expressway Llc / Doherty Apple Fresh Meadows Llc / Doherty Apple Gateway Center Llc / Doherty Apple Hawthorne Llc / Doherty Apple New Dorp Llc / Doherty Apple New Rochelle Llc / Doherty Apple Nyc, Llc / Doherty Apple Outer Bridge Llc / Doherty Apple Queens Center Llc / Doherty Apple Riverdale Llc / Doherty Apple Sheepshead Bay Llc / Doherty Apple Throgs Neck Llc / Doherty Apple Wc, Llc",Doherty,21,Applebee's,1,No,NY,NY,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Doherty Apple Bronx Terminal Market Llc Applebee's franchisee NY,,,,,(347) 505-3300,2201 Nostrand Ave
"Love'S Travel Stops & Country Stores, Inc.",,Love'S,21,Bojangles,1,No,AR,AL | AR | FL | GA | IL | LA | MS | NC | OH | TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Love'S Travel Stops & Country Stores, Inc. Bojangles franchisee AR",,,,,256-807-6001,6647 Highway 46
"Host International, Inc.","Host Int'L, Inc / Host International Inc. / Host International, Inc.",Host,21,Burger King | Jimmy John's | Pizza Hut,3,Yes,FL,AL | AR | FL | GA | HI | ME | NC | NJ | NV | NY | OH | UT | VA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Host International, Inc. Burger King franchisee FL",,,,,(205) 478-8353,Birmingham Airport Concourse B/C Food Court
Shere,,Shere,21,Burger King,1,No,CA,CA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Shere Burger King franchisee CA,,,,,(714) 520-5268,2210 E Lincoln Ave
"Bell, Keith",,"Bell,",21,Domino's,1,No,VT,MA | NH | VT,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Bell, Keith Domino's franchisee VT",,,,,(413) 394-8001,50 West Center Street
"Rhodes, Gerald B.",,"Rhodes,",21,Domino's,1,No,NC,NC,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Rhodes, Gerald B. Domino's franchisee NC",,,,,(910) 892-8002,709 S Clinton Ave
"Metro, Christopher",,"Metro,",21,Domino's,1,No,OH,OH,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Metro, Christopher Domino's franchisee OH",,,,,(513) 539-2525,100 North Main Street
"Bhullar, Khushminder S.",,"Bhullar,",21,Domino's,1,No,PA,PA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Bhullar, Khushminder S. Domino's franchisee PA",,,,,(570) 223-5050,"900 Business Drive, Suite 101"
"Fox, Aaron A.",,"Fox,",21,Domino's,1,No,SC,SC,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Fox, Aaron A. Domino's franchisee SC",,,,,(843) 292-0499,440 Pamplico Hwy
"Mckanna, Michael Corey",,"Mckanna,",21,Domino's,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Mckanna, Michael Corey Domino's franchisee TX",,,,,(940) 321-1226,1043 Hickory Creek Blvd.
"Abdelmotal, Elsadig M.",,"Abdelmotal,",21,Domino's,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Abdelmotal, Elsadig M. Domino's franchisee TX",,,,,(281) 533-4080,8419 FM359 South Suite A
"Rmls Hop Indiana, L.L.C.",,Rmls,21,IHOP,1,No,IN,IN,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Rmls Hop Indiana, L.L.C. IHOP franchisee IN",,,,,(574) 206-8237,2726 Emerson Dr
"The Cinnamon Bums, Inc.",,The,21,Jamba,1,No,OREGON,OREGON | WASHINGTON,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","The Cinnamon Bums, Inc. Jamba franchisee OREGON",,,,,503.533.2050,"18021 NW Evergreen Pkwy., #D"
"Randy James, Inc.",,Randy,21,Jimmy John's,1,No,MO,MO,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Randy James, Inc. Jimmy John's franchisee MO",,,,,636-287-9777,1266 Jeffco Blvd
Marble Usa Inc.,,Marble,21,KFC,1,No,CA,CA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Marble Usa Inc. KFC franchisee CA,,,,,780/462-5755,5080 Bonita Road
Raphael A Vazquez,,Raphael,21,McDonald's,1,No,FL,FL | GA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Raphael A Vazquez McDonald's franchisee FL,,,,,850-926-9270,2605 CRAWFORDVILLE HWY
Anthony Albert Greenwood,Anthony A Greenwood / Anthony Albert Greenwood,Anthony,21,McDonald's,1,No,GA,FL | GA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Anthony Albert Greenwood McDonald's franchisee GA,,,,,305-829-5113,8505 NW 186TH ST
Edwin G Stanberry,,Edwin,21,McDonald's,1,No,GA,GA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Edwin G Stanberry McDonald's franchisee GA,,,,,912-739-1122,7 N DUVALL ST
Nicholas Karavites,,Nicholas,21,McDonald's,1,No,IL,IL | WI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Nicholas Karavites McDonald's franchisee IL,,,,,773-549-6272,2635 N CLARK ST
Steven Chapman,,Steven,21,McDonald's,1,No,NC,NC | NJ,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Steven Chapman McDonald's franchisee NC,,,,,910-298-4455,207 W MAIN ST
Nelly Quijano,,Nelly,21,McDonald's,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Nelly Quijano McDonald's franchisee TX,,,,,281-478-0460,9025 SPENCER HWY (WM #5116)
